Gene Symbol	Monocytes C	NK	T CD8 Memory	T CD4 Naive	T CD8 Naive	B Naive	T CD4 Memory	MAIT	T gd Vd2	Neutrophils LD	T gd non-Vd2	Basophils LD	Monocytes NC+I	B Memory	mDCs	pDCs	Plasmablasts
TCTN1	14.91501025	6.150757212	6.174557955	14.70929553	9.645613538	58.79511223	9.266421777	5.303394857	8.126329404	11.06500272	8.053196606	4.1518063	17.63093736	30.25748575	63.58246676	31.65023155	34.44103164
HLA-DOB	3.85066544	1.470401891	1.139796018	0.64899142	1.233442115	467.7757238	1.520289101	1.009474253	1.538931928	1.601382523	2.043759194	1.808998603	5.109729724	324.6191964	326.1430807	13.44464331	78.04887461
PLEKHG1	0.328049281	0.068076817	3.986626719	0.184865153	0.085083488	62.8380459	2.572090538	0.932108346	0.768170399	0.185965888	4.529200219	0.05662759	0.248877193	58.71049663	1.808295633	0.101096157	7.595000177
CR2	0.815010554	0.675420129	0.828404376	10.27093034	11.23165188	96.98764458	4.352234839	1.634207689	1.82507532	0.264600225	7.950007353	0.714410809	1.351600824	54.85905222	1.281698655	1.451422112	51.11247197
APBB2	3.425431818	0.49254038	0.460713968	0.425412213	0.422363166	6.934668098	0.753927926	0.300435168	0.400017248	1.016516155	0.360361508	0.67081005	1.51451519	0.804596089	3.974090887	1.921384942	7.346967286
CRIP3	1.112933578	2.985862049	1.521647793	2.780267265	0.366281116	32.06732538	1.550569432	1.495667176	1.477265437	0.616973852	3.357677141	0.251291058	1.104300333	7.495918266	134.9632525	0	0.323853414
MMP17	8.055468187	0.034332448	0.028296021	0	0.021444897	12.05735529	0.040020736	0	0	0.099164048	0.047171551	0.029964443	10.92799558	1.574325697	9.863684701	0	0
AL122127.25	0	0	0	0	1.650268382	303.0259431	0	0	0	0	0	0.621769156	0	136.08817	0	14.10941596	482.7496345
RP11-158I9.5	0	0.070145468	0.067197315	0.859387624	0.662407737	39.775629	3.121627694	0.073209784	0.139932003	0	0.414987468	0	0.270726291	39.03180437	0.919484245	0	0.436622537
UGT8	0.306727251	0.423174641	0.508277427	0.230656543	0.217864523	17.47789599	0.53724777	0.600751769	0.628351615	0.147789834	0.436666351	0.286229415	0.38934435	12.80568714	1.397092362	0.91089975	37.96653053
CCDC191	6.123230717	4.35223736	4.926380948	6.139068403	6.010525654	41.19688519	8.18926076	4.235673019	6.458967355	2.487378534	6.726494797	3.145070811	11.19169203	26.76759496	19.73805934	11.12179324	17.54145353
MYO1B	0.459211628	0.434894397	0.206207442	0.280358557	0.415634223	7.80011966	0.656305709	0.484161615	1.368096233	0.14953708	0.320735462	0.207178866	0.324237577	1.342264313	0.636341211	1.150776062	0.620427958
RAPGEF5	0	0	0	0	0	3.595376132	0	0.034480192	0	0	0.184384273	0.585671685	0	0.928281666	0	0	3.046211279
3-Mar	14.07648395	8.021052632	2.157531493	16.42290658	13.71878221	114.6149078	15.58501672	5.228390406	6.67350117	9.18161806	2.221123864	5.109558528	14.86671614	55.59428987	21.06313068	12.23439407	46.59133485
FBLN7	0.165190925	0.140516008	0.179554861	15.10695583	0.447828576	0.191611589	22.73816836	0.980465926	0.324292861	0.125822569	0.111648998	0.205004868	0.268946095	0.140802295	0.479038007	0.237500425	0.677973962
TNFRSF4	0	4.275404096	0.266423867	0.972455485	0	0	23.43980279	0.868506822	0.702783934	0	1.106157183	1.144054027	0.198276478	0.004246098	0	0.518952958	3.382401713
RP11-399B17.1	0	0	0	2.435008215	0.080824078	0	3.355954646	0	0	0	0	0	0	0	0	0	0
RP11-342D11.3	0	0.523664991	5.610008696	1.123361228	0.367683417	0	44.03141117	0.427801589	0.941456258	0	2.675140741	0	0	3.40861217	0	0	5.070096739
NEFL	0	0	0.198566356	0.981140544	0	0	8.66054926	0	0	0	0	0	0	0	0	0	0
LINC00892	0	1.018974887	2.920728049	2.158303186	0	0	24.08439698	3.228718974	3.933447198	0	1.523270603	0.019236397	0	0.047097417	0	0	0
CCR4	0.845393091	0.83672485	4.24522779	1.916122887	0.763444902	0.821292357	40.60155023	0.901222624	4.160335541	0.584473331	1.09514747	0.678468905	0.959480963	0.56505628	2.511763752	0.886678866	1.055466862
CD40LG	0.32333936	0.611349177	2.747958699	137.0199668	0.60358983	0.278678864	160.3214846	88.54624184	91.83762563	0.071533603	4.157507479	0.271819494	0.324310325	0.229611648	0.620195333	0.28393908	0.264541073
TRAV8-4	0	0	13.42038221	108.4012865	32.32896888	0	149.84331	12.09720186	5.421011143	0	0.141407049	0	0	0	0	0	0
TRAV9-2	0	0	23.13768225	130.1897072	37.02875166	0	156.9487651	11.8518567	2.873211943	0	0.309431659	0	0	0.146285458	0	0	0
ST6GALNAC1	0.732752968	0.327828149	0.096218049	4.167968859	0	0	10.88782117	0.151240113	0.820719926	0.174031582	0	0.469602689	0.450299906	0.257672375	0.923658781	0	0
TRAV26-1	0	0	43.02429651	77.45281235	15.53882781	0	85.57233613	0	5.056270615	0	0.644051664	0	0	0	0	0	0
TRBV10-3	0	0	15.54733423	104.4094107	28.23538241	0	108.8513817	10.84210686	5.965373044	0	1.520464248	0	0	0	0	0	0
MAL	0	0.180841197	4.707632617	231.1764785	90.67408399	0.293259471	146.4395849	1.465656334	10.67124878	0.188867245	15.61570767	0.064107509	0.284556985	1.298425048	0.766439038	1.200135165	1.621913103
LINC01727	0	0	0.020674645	0	0	0	4.610198462	0	0	0	0	0	0	0	0	0	0
FOXP3	0.038850827	0	0.210452323	0.681255268	0.106480348	0.19177802	17.52824928	0.274011331	0.363148327	0	0	0	0.181719523	0.026372885	0.649483421	0.073967669	0.116591273
HPCAL4	0	0	0.552585941	6.076801404	4.622926668	0	15.21115209	1.355346672	1.772874274	0	0.995471066	0	0	0	2.03519337	0.014839799	0
TRBV18	0	0	11.09376692	72.94425858	12.26067164	0	73.87086591	1.210041719	6.140364723	0	0.859245991	0	0	0.092832886	0	0	0
TRBV7-2	2.483044908	0.253760537	31.08421014	138.2982011	36.84364743	0.246580389	186.5405306	7.33251765	7.013803251	0	0.948518426	0	3.841490655	0	28.24035972	9.474821448	0
CTLA4	0	0	4.862840971	12.3744891	3.253509731	0	50.19935464	1.418423968	1.946779413	0	0.191310578	0	0.213684607	0.003297782	1.149796925	0	2.114007743
TRAV41	0	0	15.14822807	71.13688652	28.44954927	0	69.8876151	0	3.887762542	0	2.20768773	0	0	0	0	0	0
TRBV5-4	0	2.228377686	14.72505479	68.6913126	26.49152356	0	77.08742003	2.538552614	3.314044898	0	3.729532346	0	0	0.14181877	0	0	0
RNF214	13.52590994	7.444176981	11.88256103	12.04875569	9.809194372	10.44198131	48.9716496	7.720644069	11.58645386	1.273492801	11.13378348	4.290991759	21.39719737	10.05306403	51.34906714	12.36334778	52.70421167
TRAV23DV6	0	0	5.897492986	81.02701977	19.14837354	0	104.7636003	4.929413156	2.389847973	0	0.613941095	0	0	0	0	0	0
ICOS	0	1.390777181	20.45238587	64.06344012	21.55279138	0.038571973	90.32859865	13.50829109	16.13520177	0	6.801992668	0	0.347622849	0.009646118	0	0.030247628	0
LINC00544	0	0	0.165750482	1.789756267	0.950208573	0.271453992	6.874367048	0	0	0	0	0	0	0.173718652	0	0	4.075168619
TRBV12-3	0	1.454130003	21.39588389	122.5325219	34.43057989	0	150.2005359	3.101853367	3.754467528	0	0.919643462	0	0	0	0	0	0
ISM1	0	0	0.070217103	1.881644669	0.282916056	0	3.719230058	0.059337597	0	0	0	0	0	0	0	0	0
DUSP16	0.810635265	4.277425999	5.949274253	10.23644796	7.859087155	3.531821229	48.83556864	32.67344859	13.0833681	2.332919211	5.43317929	3.5833328	2.751819903	3.449443871	30.180077	2.842809182	11.86928639
TRAV12-3	0	0	43.32812968	136.6721441	68.03240783	0	166.030425	6.868258605	11.69570796	0	0.344197487	0	0	0	1.166392372	0	0
TRBV5-1	0	0.090623647	35.29897266	148.244566	31.18948132	0	126.2969077	1.505834676	8.459932188	0	1.69991934	0	0	0	0	0	0
TRAV13-2	0	2.901306822	76.55145345	108.6701753	51.31996035	0	201.0216462	20.03131937	6.41130994	0	0.18212451	0	0	0	0	0	0
TRBV6-6	0	0	11.43678223	94.93360892	29.65310185	0	77.23192172	45.36560321	2.568556192	0	0	0	0	0	0	0	0
CASP1P2	0	0	0.094534568	1.402578727	0	0	4.737584242	0.90723602	0.829567567	0	0	0	0.05538304	0.008424533	0	0	6.277055855
TRAV8-2	0	0	25.84365995	71.91112842	31.10902105	0	86.02519732	28.23890158	3.394962451	0	0.314753335	0	0	0	0	0	0
TRAV8-1	0	0	11.19803809	34.97691254	24.08176429	0	58.21574346	10.76432232	2.199646198	0	0	0	0	0	0	0	0
ADAM23	0	0	0.014218669	0.46980673	0	0.380962011	4.828912938	0	0	0	0.042645611	0	0	0	0	0	0
TRBV19	0	0.135110391	39.91668062	142.0772484	73.34804678	0	131.0467744	18.13324821	9.515990681	0	2.573162341	0	0	0	0	0	0
TRAV13-1	0	0	79.10631491	280.5072234	96.14331142	0	253.8281776	89.60109599	15.96631875	0	0	0	0	0	0	0	0
TRBV5-5	0	2.219074434	7.829581855	32.13203223	16.72399731	0.687593042	37.10856933	3.223127086	5.067866583	0	2.96897817	0	0	0	0	0	0
ZDHHC11B	0	0.27703645	0.686734966	0.838813721	0.100088447	0	9.010035437	0.559235358	2.340689055	0.059993581	0.158406803	0.120667481	0.037919729	0.007645579	0	0	0
FAAH2	0	0	4.612983051	24.4176563	6.021440672	0	58.02790169	9.554710699	6.09835323	0	2.180624149	0.023490875	0	8.802416995	0	8.689211936	11.45058208
HSD11B1	0.269278374	0.296216088	0.077606899	0	0	0	3.012254163	0.441544071	0	0	0	0.057098895	0	0	0.907167285	0	4.020200203
TRAV17	0	0	33.03246418	71.69141314	35.66226815	0	86.99239953	7.275870975	4.48233634	0	0	0	0	0	0	0	0
TRBV2	0	0	22.66453878	78.32991434	44.99907691	0.212796148	90.15809702	1.990167215	7.885737466	0	1.082285785	0	0	0	0	19.72389053	0
TRBV20-1	0	0.230492913	46.28966136	212.5947964	85.26375501	0.245066038	288.7593064	197.1276433	16.33934464	0	1.903604685	0	0	0.125090648	0	1.739265379	1.171627817
TRAV8-6	0	0	19.22942469	69.38849604	28.12798453	0	79.43793677	10.83875799	3.454490868	0	0	0	0	0	0	0	0
TRAV2	0	0	45.97370713	89.31684001	41.49240522	0	106.8139965	70.61778659	7.035584721	0	0	0	0	0	0	0	0
TRAV12-1	0	0	51.70802462	170.7319801	153.2033153	0	213.0955786	37.09710122	5.320824488	0	0.447063625	0	0	0	0	0.57330684	0
RPL5P13	0	0	0.689521404	3.249492035	1.319511125	0	6.18074348	0.088397257	0.275475578	0	1.130855036	0	0	0	0	0	0
TRBV5-6	0	2.43067881	36.90775261	70.83027846	49.71823766	0	84.51779185	0.929115119	5.704538181	0	1.795354762	0	0	0.111791711	0	0	0
TRAV16	0	0	25.66156925	100.6231853	26.64548259	0	101.2484866	27.32360751	8.4639746	0	0	0	0	0	0	0	0
LINC00402	0.104492889	0.033586275	5.44519096	31.97587999	23.24712586	0.12572543	38.27838341	0.121165494	2.309665422	0.041584757	3.44906766	0.075332044	0.074589794	0.057904929	0.172254497	0.067688951	0.204674462
TRAV6	0	0	9.618156738	31.27695119	12.00507264	0	39.57404394	13.89380139	3.677158367	0	0	0	0	0	0	0	0
AP3M2	5.778846392	17.29968426	19.25729702	70.58477371	12.12632357	13.72698969	102.4196716	9.685440419	27.27777637	1.687178774	22.21518181	3.409562666	14.48835772	13.6811045	38.245697	30.28296995	33.41374508
TRAV25	0	0	19.62112025	45.67009808	27.68781612	0	51.99707435	2.330748097	3.695937512	0	0	0	0	0	0	0	0
TRAV21	0	0	110.5547149	156.8775156	124.5325974	0.32771463	216.058233	12.86621671	19.53587883	0	2.183356137	0	0	0	0	0	0
TRAV35	0	0	53.48256591	69.39691049	32.9977905	0	83.89516032	1.938211103	7.077885599	0	1.340399634	0	0	0	0	0	0
INPP4B	0.901114626	2.962760498	33.9625245	109.4839059	43.1052245	0.227428015	180.5781587	31.06066163	77.17674655	0.050846923	20.88544258	0.515767493	0.70082911	0.11955923	9.434306486	1.109462088	1.864200306
CD28	8.458063664	0.340659889	10.32177784	77.9495599	30.97621295	0.680920631	124.7803439	58.97118473	62.67215031	4.801642157	6.615950842	1.133941546	7.160186303	0.519638438	10.62892272	0.364123414	0.883004686
TRAV3	0	0	18.33473835	43.61275215	35.89856661	0	58.05915029	9.283886079	3.450410514	0	0	0	0	0	0	0	0
HAPLN3	1.285675813	3.904679061	8.154327364	66.68577417	46.29574742	2.981765133	87.49633386	13.48434653	13.2978757	0	10.89971419	0.051498003	1.181799923	2.009358956	23.29904069	2.272626245	2.629935065
TRAV20	0	0	24.18562906	52.78816907	43.1675483	0	75.41671447	3.594748044	2.438464497	0	0	0	0	0	0	0	0
TRAV36DV7	0	0	30.92254899	36.89009154	17.37483195	0	46.59277138	0	5.086883243	0	1.16992127	0	0	0	0	0	0
TRBV1	0	0	4.059955278	49.078261	14.30113053	0	41.34132754	2.410333484	8.18355163	0	0	0	0	0	0	57.41865289	0
TRBV3-1	0	0	40.56403434	152.4364088	51.85166153	0.273684735	106.9373464	35.21236021	15.07139072	0	2.343533832	0	0	0	0	0	0
TRBV11-2	0	0	19.9421555	86.21438232	55.03027139	0	81.33147245	4.558280352	4.668970103	0	3.617014803	0	0	0	0	0	0
PI16	0	2.264438129	3.956343566	5.175930363	0.846038506	1.598575648	31.76695161	0.670008131	0.462045916	0.157127787	3.727496735	0	0	0.812995875	0	0.670903586	0.385710002
TRBV4-1	0	0	89.31959919	141.1068746	113.057538	0	422.7251928	19.58651025	13.58263656	0	1.132843458	0	0	0	0	0.472873879	0
TRAV8-3	0	1.174155315	197.8577723	360.703167	157.197471	0	323.0927222	83.74897531	13.50306251	0	1.279230099	0	0	0	1.605189804	2.438050802	0
HKDC1	0	0.015578502	0.082005688	8.857255221	4.02299267	0	8.307407712	0.520318813	2.628894739	0.013146924	1.482560744	0	0	0	0	0	0
TRAV26-2	0	0	18.65451392	89.40726371	30.39097232	0	76.55213478	1.032720103	16.34550532	0	0.969368313	0	0	0	0	0	0
TRAV29DV5	0	0	51.51719933	107.0921736	61.09135399	0.34656418	116.5039536	0.72372249	25.84338872	0	33.52559756	0	0	0	0	0	0
FAM201A	0	0.042206914	0.165471712	1.170284979	0.296928448	0	3.544131859	0.578976808	0.887011604	0.114178675	0.107716296	0.022592865	0.117764862	0.065584875	0	0.04215001	0.20572983
TSPAN18	0	0.648036188	0.32652442	5.993874304	0.941364626	1.154498733	10.01301625	4.697327316	2.847049043	0.707654895	0.450837482	0.087678641	0.588759379	1.390699727	0	1.565335466	36.48800605
TRAV4	0	0	22.97837934	56.12997918	58.97182604	0	67.80459892	27.90495969	7.690041917	0	0.307821563	0	0	0	0	0	0
TRBV25-1	0	4.55950216	4.828079214	42.38898532	20.61269603	0	46.62759479	12.12354249	7.628865262	0	2.118712973	0	0.265101652	0	0	0	0
TRBV6-5	0	0.840749035	30.6620025	172.6234674	80.03625789	0	150.2451646	31.20534382	4.041751422	0	0.351987628	0.611308903	0	0	0	0	0
TRBV24-1	0	0.95279808	35.72887269	61.60227408	26.35952405	0.527937573	69.86532268	28.37136759	3.446934632	0	3.933021249	0	0	0.114177092	0	0	0
DAB2IP	0	0	0	0	0	0	0.001861237	2.020133292	0.01515405	0	0.021781844	0	0	0	0	0	0
RBM24	0	0	0	0	0	0	0.004310297	2.56428979	0	0	0	0	0	0	0	0	0
SLC4A10	1.112177777	2.542776557	1.115641024	1.894248443	1.200307747	0.298436201	6.525491511	138.3597608	14.50515849	1.162987767	1.34166609	1.020397629	1.639738315	0.195155477	2.539508885	0.53754858	0.739076667
PRSS35	0	0	0.125916637	0	0	0	0.37286073	8.099887391	1.424510351	0	0	0	0	0	0	0	0
SCART1	0.588595987	0.61989472	0.619061153	0.761445775	0.428179931	0.852719415	2.984191194	18.49761522	0.851839584	0.358059203	0.667907783	0.618642848	3.033331613	0.735625946	2.215035093	0.676360006	2.018717893
IL23R	0.300943699	0.572078061	0.508607574	0.374517276	0.179957057	0.086155702	3.652936006	38.16252629	7.870817757	0.107482733	0.527879777	0.141153457	0.265507831	0.149069586	0.774009488	0.175430761	0.751236872
ME1	4.604148113	0.112072432	0.126361622	0.033341755	0	0.333097912	0.822222331	25.56205935	5.89444868	0	0.236762325	0	0.963961228	0.108600865	0.085037583	0.178776316	0
DKK2	0	0.407901236	0.00108984	0	0	0	0	2.074134765	0	0	0	0	0	0	0	0	0
LINC01644	0	0	0.06538574	0	0	0	3.524388798	22.03818197	0.398527562	0	0	0	0	0	0	0	0
FLT4	0.500967565	0.226400263	1.09113916	0.638224836	2.251360999	0.202356829	2.118428546	19.57451662	6.106797613	0.252009585	0.951621176	0.159328982	0.353432788	0.225347119	1.035488136	0.657221022	0.738409389
ADAM12	0.843100724	0.187114838	0.15707146	0	0	0.100994282	5.326659016	25.46991616	0.522913392	0	0.052783211	0.023647509	0.072766819	0.047661351	0.276846926	0	0
TRBV6-4	0	0	0.896952744	15.89751129	6.337357917	0	22.6624833	568.0764261	13.21607558	0	0.459141347	0	0	0	0	0	0
RP11-21J7.1	0	0	0.077953887	0	0	0	5.727509672	24.45388498	0	0	0	0	0	0	0	0	0
LTK	0	0.233598113	0.394145422	0.748673271	0	0.282634203	5.933530794	44.24032694	2.514346907	0	0.736959097	0	0.0357618	2.96234049	2.604370139	37.3746239	95.62401306
COLQ	4.399781434	44.66532705	4.110509383	4.001412626	3.726250351	1.343480341	14.98369264	113.5835122	26.90382238	0.37167295	11.36347246	1.817892935	2.960349066	2.190811217	6.549114273	7.698935319	12.06216268
RORC	0.414388731	0.479717738	1.102704751	1.130088303	0.298150922	0.369785393	30.00436482	95.58096594	8.553178791	0.176900709	1.341837351	0.184311367	0.669977213	0.227301733	1.143811088	0.309157079	0.159096917
TSPAN15	0	1.212630431	0.527308561	1.683825051	0.202564432	0	9.694802579	31.23246566	1.529136914	0	1.043998914	0	1.18600598	0	13.36699797	0	0
PLEKHA7	0.735539722	0.103536979	0.190884167	1.88428168	0.372807326	0.306440302	3.608243358	19.94960413	1.829690696	0.04825359	0.217489262	0.044896435	0.232616701	1.190821425	16.64809497	5.350237165	66.85363147
RP11-98G13.1	0	0	0.034296114	0	0	0	2.383124349	7.279092633	0	0	0	0	0	0	0	0	0
USP13	1.535293053	1.805775259	1.252968493	2.178334643	1.496653517	3.015876047	3.71203999	19.19229788	3.100276946	0.045741819	2.857659581	0.333318023	3.50416445	2.213018018	15.70278533	5.277555226	12.07321509
TMEM171	0	0.572327267	0.602853871	0	0	0	0.375715395	9.861787151	3.711197256	0	0.104216661	0	0	0	0	0	0
ROR2	0	0.195149788	0.178909108	0	0	0	1.679446466	10.58711297	0.250071211	0	0.058450637	0	0	0.292336096	0	0	2.918516146
DKK3	0	0.249206988	2.304415168	0.376985649	5.000055281	0.067228195	2.242290568	28.04487646	12.15994575	0	5.327426205	0.236717679	0	0.013670216	0	0	0
CXCR6	0.365920593	7.80158098	14.89131362	1.85370813	1.073923546	0.583646753	18.2004306	168.2690644	130.956208	0	14.61910926	0.123063517	1.386906754	0.52789409	0.953676484	1.477780303	0
CPNE7	0	0.020185931	0.607163832	0	0	0	3.29733981	11.90109261	4.69654208	0	0.61126776	0	0	0	0	0	0.121487785
FSD1	1.46857003	9.640132619	0.777023687	1.963349526	2.919340085	2.96236421	2.465019054	12.165032	0.654434071	0.776086473	1.406263364	0.592580164	1.318551481	0.879002001	1.349960343	4.296770824	1.606328722
ELOVL4	0	0.099630082	2.676963274	0.549824115	0.808982554	0	5.752192916	15.22539593	1.773563538	0	0.539657698	0	0	0	0	0	0
B3GALT2	0.236824266	0.138889917	0.357984547	0.161329155	0.232083733	0.510922462	2.243277585	5.309992807	0.442869093	0.100775508	0.11482448	0.215105617	0.29968051	0.113925116	0.754403489	0.728420212	0.888493702
TRAV1-2	0	0	128.1633811	42.88801334	71.9842034	0	62.69724332	1488.595202	2.842782071	0	0.635898172	0	0	0	0	0	0
IL17RE	0.859738165	0.194143375	0.334550964	0.160004973	0.318668728	0.3458878	4.010420411	8.929368599	0.622136328	0.416819524	0.434751955	0.994281056	0.471243971	0.20219059	1.797135533	0.577983713	0.99421883
KIAA1217	0	0	0	0	0	0	0.134158362	1.609017692	0	0	0	0.896767408	0	0.004572799	0	0	0
RAB6B	0.56665338	1.571588715	1.21874425	1.017993198	0.647454395	0.659867288	1.318214266	6.092543723	1.576534565	0	1.962384759	0	0.157673414	0.606316547	1.171315883	1.012095879	2.477433765
IL4I1	10.95690975	0.695622993	0.161054693	0.439586668	0.018777113	1.493926774	4.486802415	12.03227825	1.785010005	0	0.215577467	0	4.907945352	0.452257481	59.77191847	0.444883366	1.124478584
KIF5C	0.036168625	0.368851683	1.061355733	1.350323555	0.68273152	0.910232866	6.111430946	12.85910724	2.59849918	0.224634317	1.010866838	0.050645885	2.001603881	1.609802835	0.290455141	0.486738974	0.984611644
IGFBP4	0	2.353415299	0.773093784	0.488443267	0	7.438313471	4.160581047	12.47567863	12.73180434	0	0.480600086	0	0.028876915	0.594941337	0.542451095	0.06328771	0
NTN4	0	0.917542599	1.877678308	0.484005043	0	0	3.607286626	9.883527926	0.775144554	0	2.120836067	0	0	0	0	0	0
CYP2E1	0.035468321	0.078469905	0.482858502	0.14195024	0.646945177	0.048431886	1.954771251	6.17979402	0.08171637	0.011012689	0.036947673	0.009802769	0.833315616	0.374079496	38.88369442	0.321212619	4.45913624
EEF1A1P14	0.675209403	0.17177582	0.290018054	0.487104975	0.525832304	0.173017483	2.100362659	3.243599234	0.580697699	0	0.391953252	0.084874631	0.301760819	0.422537448	1.721280192	0.641659589	1.43954106
ZBTB16	23.34428463	143.1049328	3.738747481	8.610440474	4.789656605	32.76151669	22.3465896	203.8669231	237.7102034	1.357959763	28.80289685	4.608375695	23.44345203	3.337193738	6.944815476	0.922342125	3.769967209
